Freq [GHz],"3.11117,3.65863,2.9958,3.35774,3.01181","3.2408,3.88729,3.05822,3.35774,3.13475","3.30562,3.96351,3.12063,3.35774,3.04255","3.37043,3.73485,3.18304,3.35774,3.07328","3.17598,3.81107,3.24546,3.35774,3.10401","3.30562,3.73485,2.9958,3.39201,3.13475","3.17598,3.65863,3.05822,3.39201,3.04255","3.37043,3.88729,3.12063,3.39201,3.10401","3.2408,3.81107,3.18304,3.39201,3.01181","3.11117,3.96351,3.24546,3.39201,3.07328","3.37043,3.81107,2.9958,3.42627,3.04255","3.11117,3.73485,3.05822,3.42627,3.10401","3.2408,3.65863,3.12063,3.42627,3.07328","3.17598,3.96351,3.18304,3.42627,3.13475","3.30562,3.88729,3.24546,3.42627,3.01181","3.17598,3.88729,2.9958,3.46053,3.07328","3.37043,3.96351,3.05822,3.46053,3.01181","3.11117,3.81107,3.12063,3.46053,3.13475","3.30562,3.65863,3.18304,3.46053,3.10401","3.2408,3.73485,3.24546,3.46053,3.04255","3.2408,3.96351,2.9958,3.4948,3.10401","3.30562,3.81107,3.05822,3.4948,3.07328","3.17598,3.73485,3.12063,3.4948,3.01181","3.11117,3.88729,3.18304,3.4948,3.04255","3.37043,3.65863,3.24546,3.4948,3.13475","3,4.1,3.5,3.3,3"
10.61,-0.001614057,-0.040734605,-0.008643979,-0.009837044,-0.014662464,-0.042768576,-0.004286806,-0.039851393,-0.005015735,-0.015479833,-0.015167878,-0.021484295,-0.013881545,-0.127162788,-0.012022681,-0.030594256,-0.02524854,-0.098059181,-0.049565332,-0.017674836,-0.15473556,-0.057981901,-0.014996907,-0.03134275,-0.215698524,-0.002607149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.62,-0.002064144,-0.061401259,-0.011535203,-0.013279591,-0.020665169,-0.063404155,-0.005653585,-0.057031576,-0.006643407,-0.021534413,-0.020370586,-0.030655641,-0.019027347,-0.202424571,-0.016055068,-0.043031284,-0.033818022,-0.153165851,-0.071059602,-0.024016525,-0.228565011,-0.081160054,-0.020244012,-0.043710009,-0.323452885,-0.003389395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.63,-0.002658058,-0.095439625,-0.015541503,-0.018119669,-0.029678617,-0.096388475,-0.00751987,-0.083055369,-0.008822131,-0.030430718,-0.027567856,-0.044541713,-0.026370106,-0.334409982,-0.021564874,-0.061310379,-0.04545658,-0.246897901,-0.103374295,-0.032941411,-0.341063264,-0.114419446,-0.027449326,-0.061524167,-0.490617504,-0.004434017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.64,-0.003448585,-0.154016315,-0.021165087,-0.025027629,-0.043566454,-0.150928629,-0.010098126,-0.123354604,-0.011769887,-0.043769323,-0.037614652,-0.066070917,-0.037003462,-0.576929636,-0.029162495,-0.088560487,-0.0613144,-0.412623259,-0.152728571,-0.045620546,-0.512577896,-0.16226891,-0.037406228,-0.087420009,-0.7504344,-0.005845559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.65,-0.004510692,-0.260397154,-0.029169454,-0.03505036,-0.065620872,-0.244764218,-0.013704766,-0.187293861,-0.015804893,-0.064231034,-0.051762987,-0.100360305,-0.052647117,-1.04552208,-0.039735339,-0.12976748,-0.082951092,-0.718063723,-0.229293559,-0.063799271,-0.771939633,-0.23105916,-0.051237778,-0.12535338,-1.151294913,-0.00777789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.66,-0.005952142,-0.466936976,-0.040734939,-0.049857321,-0.101924141,-0.413881758,-0.018818131,-0.291453274,-0.021396565,-0.096447578,-0.071853121,-0.156670635,-0.076052468,-1.994153076,-0.054579199,-0.192937361,-0.112438245,-1.303871955,-0.34980368,-0.090089097,-1.156025449,-0.329421067,-0.070519264,-0.181207649,-1.75696697,-0.010461235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.67,-0.00792986,-0.902375564,-0.057719634,-0.072173306,-0.164327676,-0.735344895,-0.02617334,-0.465923929,-0.029245025,-0.148704382,-0.100593473,-0.252417863,-0.111700507,-3.969371846,-0.075590845,-0.290947931,-0.152443681,-2.458613503,-0.541694181,-0.128399713,-1.703655866,-0.468417492,-0.097425424,-0.263554118,-2.63772955,-0.01424656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.68,-0.010675613,-1.913379888,-0.083105796,-0.106561027,-0.277438726,-1.3822913,-0.036920456,-0.766302547,-0.040406484,-0.236403015,-0.141960777,-0.421697132,-0.167017731,-8.110435181,-0.105545473,-0.444330803,-0.206248791,-4.733939275,-0.849020407,-0.184556636,-2.44048793,-0.660926974,-0.134882497,-0.384409797,-3.848138061,-0.019680283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.69,-0.014536985,-4.500009027,-0.121778625,-0.160877866,-0.496337655,-2.7523319,-0.052893816,-1.295431158,-0.056492952,-0.389372076,-0.201747818,-0.733804408,-0.254507019,-18.08923217,-0.148483675,-0.684939241,-0.277620201,-9.131713363,-1.339039749,-0.267128236,-3.357280871,-0.919609671,-0.186673463,-0.559523287,-5.398146482,-0.027633736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.7,-0.020044041,-12.02431166,-0.181908781,-0.249065951,-0.955299126,-5.742568917,-0.077080485,-2.237528758,-0.079992837,-0.667756068,-0.288255925,-1.332992265,-0.395453901,-20.08398222,-0.210220811,-1.059353201,-0.370434868,-18.68995936,-2.104618728,-0.388397277,-4.394081695,-1.253033554,-0.257394257,-0.807214191,-7.236681818,-0.039534862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.71,-0.028020016,-18.53903399,-0.277437259,-0.396628616,-2.01066483,-12.67280348,-0.114452557,-3.896149625,-0.11478777,-1.19663956,-0.413040546,-2.516297715,-0.626154575,-12.03664541,-0.298947894,-1.628271153,-0.48797581,-23.36330657,-3.252520128,-0.565184301,-5.445602316,-1.660571575,-0.352100087,-1.144374658,-9.259711148,-0.057798386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.72,-0.039769253,-8.53663254,-0.432547304,-0.65152078,-4.667864748,-27.74785532,-0.173475072,-6.719070883,-0.166983993,-2.237118072,-0.591424698,-4.855704256,-1.007470743,-9.3820815,-0.42578524,-2.454794386,-0.631917723,-14.44419917,-4.870147429,-0.818792372,-6.390169311,-2.128335268,-0.475458279,-1.578811582,-11.33375614,-0.086658584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.73,-0.05740395,-5.692495274,-0.689538098,-1.105498807,-12.25018417,-12.38344639,-0.268878301,-11.42569616,-0.246231813,-4.309572293,-0.842174346,-9.413725398,-1.636479453,-8.301630725,-0.604942638,-3.575972319,-0.801224127,-11.73533344,-6.984407555,-1.172780359,-7.128323573,-2.629260343,-0.630325808,-2.099754502,-13.32143563,-0.133859978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.74,-0.084426711,-4.496721998,-1.121745116,-1.933028307,-18.80041276,-8.751979316,-0.426772326,-20.40667748,-0.367749378,-8.404314599,-1.185398234,-19.64248637,-2.652536781,-8.01131265,-0.852846091,-4.965778821,-0.991404726,-10.77444085,-9.544644355,-1.64714668,-7.611897334,-3.128837365,-0.815982884,-2.672212276,-15.1081559,-0.214279332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.75,-0.126796302,-3.975584561,-1.851235179,-3.450379994,-8.72962853,-7.216111535,-0.693890753,-28.66403846,-0.555204349,-17.32503714,-1.637820376,-21.36515538,-4.221368738,-8.261345954,-1.185394749,-6.514617505,-1.194645702,-10.74020728,-12.43595741,-2.248940848,-7.85067099,-3.594477255,-1.026719869,-3.24155978,-16.63244559,-0.358159151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.76,-0.194926714,-3.81993888,-3.063149517,-6.188111733,-5.837047153,-6.563089978,-1.15313279,-17.95183242,-0.844189042,-22.58670166,-2.205739015,-13.68947778,-6.490210776,-8.992610195,-1.612876827,-8.044568483,-1.401056128,-11.40219261,-15.4894696,-2.962773298,-7.897131739,-4.004148265,-1.251750218,-3.748877605,-17.9109442,-0.631007025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.77,-0.307516099,-3.920225236,-4.997350915,-11.11057183,-4.603389706,-6.412222967,-1.945128615,-14.86734656,-1.284783001,-13.56317053,-2.878273437,-11.13880925,-9.552745849,-10.25758808,-2.133491961,-9.35615425,-1.600740192,-12.75955008,-18.46616857,-3.747656103,-7.821925236,-4.350752339,-1.47705151,-4.149436595,-19.04393323,-1.184269931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.78,-0.49895512,-4.250534722,-7.917818528,-22.07576093,-4.049588678,-6.623168426,-3.285032691,-13.69099984,-1.939327401,-10.67588216,-3.625177674,-10.18162953,-13.48631056,-12.22986527,-2.728490691,-10.29069265,-1.785958466,-15.00316203,-21.04581903,-4.544665632,-7.693681769,-4.641590918,-1.688711711,-4.424461741,-20.20425919,-2.38662547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.79,-0.833449453,-4.835227226,-12.15914278,-22.07147823,-3.859930999,-7.155627704,-5.450102004,-13.48252832,-2.869559514,-9.520633124,-4.40205957,-10.07182024,-18.47484689,-15.32702983,-3.362696818,-10.78435539,-1.952619265,-18.70310818,-22.90736583,-5.293110224,-7.568984931,-4.894714227,-1.876405716,-4.581641963,-21.63757927,-5.153089372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.8,-1.430116026,-5.745128646,-18.56353158,-14.51561697,-3.917324703,-8.026261543,-8.749374947,-13.94718233,-4.110829673,-9.235367644,-5.161545713,-10.57949322,-25.05190552,-20.82745644,-3.991836329,-10.8813477,-2.100737966,-26.07926402,-23.92702234,-5.947435895,-7.490903824,-5.134648845,-2.035570358,-4.647089172,-23.72760703,-12.0779879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.81,-2.499695371,-7.1139206,-32.14213341,-11.78987213,-4.185503158,-9.299641537,-13.64030582,-15.00523652,-5.643441105,-9.551429684,-5.865479187,-11.66916397,-34.89378806,-41.65828496,-4.573947683,-10.69701444,-2.234003072,-34.81360799,-24.29521778,-6.487561782,-7.492163764,-5.389315281,-2.167697197,-4.654851738,-27.30585566,-24.36256738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.82,-4.376970699,-9.18971287,-28.57325952,-10.56414579,-4.672369002,-11.10325666,-21.63981465,-16.70351018,-7.380012154,-10.40976563,-6.493344961,-13.43779495,-44.72385521,-22.82760534,-5.079778012,-10.36290416,-2.358886861,-21.80247727,-24.38745675,-6.920011293,-7.599958141,-5.688901869,-2.279168696,-4.638793887,-35.89788897,-10.81199552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.83,-7.531615586,-12.50608583,-23.12310271,-10.09310222,-5.42024094,-13.68765314,-43.60478863,-19.23907163,-9.176912982,-11.87961779,-7.044850516,-16.17050806,-41.59552133,-16.68002599,-5.498203394,-9.989712133,-2.483757919,-17.18812823,-24.57781776,-7.272039986,-7.841025498,-6.066783476,-2.379549341,-4.628508942,-35.40444058,-7.374930698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.84,-12.73776645,-18.75531841,-21.88182365,-10.10145845,-6.509597304,-17.64660269,-24.53321242,-23.15561885,-10.86165317,-14.18644461,-7.537543589,-20.67028503,-47.32355961,-13.46584868,-5.835836658,-9.6562528,-2.618304604,-14.5772512,-25.19154401,-7.58330735,-8.246849415,-6.562473579,-2.480133503,-4.648656053,-25.20449057,-5.907410997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.85,-23.07193987,-40.12973037,-22.56291254,-10.4699396,-8.07734195,-25.1758133,-21.26407583,-30.51033115,-12.26961183,-17.92336391,-8.002018006,-30.8956611,-41.0639667,-11.44548784,-6.112675666,-9.414144972,-2.773410692,-12.93193574,-26.59572608,-7.899107345,-8.859712251,-7.22705367,-2.593175751,-4.720403527,-20.21842916,-5.254938006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.86,-26.64743421,-17.69248753,-25.03928267,-11.14655798,-10.36896756,-34.13963534,-20.6179755,-41.88670927,-13.28803429,-25.35991125,-8.47737765,-29.47229682,-33.46794937,-10.09044731,-6.356609847,-9.297453743,-2.96152417,-11.87652653,-29.46814325,-8.267190084,-9.741368653,-8.132716153,-2.731909847,-4.863940469,-16.87129646,-5.052105661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.87,-18.33029925,-12.40970792,-30.76277741,-12.11391352,-13.91454079,-21.24862409,-21.42279803,-27.50722644,-13.89178491,-33.82408967,-9.008789415,-20.9361783,-29.52397448,-9.163499551,-6.599012475,-9.332017918,-3.197547545,-11.23154179,-35.61968635,-8.738560017,-10.98844796,-9.391085036,-2.911331468,-5.101594631,-14.39373373,-5.165413692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.88,-15.82194045,-9.532882063,-48.87222095,-13.37606967,-20.44155973,-16.64692504,-23.55276879,-22.89942315,-14.14516843,-20.86751554,-9.648069564,-17.1744678,-27.33483004,-8.536066205,-6.872453652,-9.543229062,-3.500343523,-10.89839905,-35.09504367,-9.372236974,-12.76592668,-11.19442804,-3.149767173,-5.461651343,-12.49034471,-5.558686457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.89,-15.08068773,-7.705183169,-28.47914602,-14.95480353,-39.79869135,-13.98818037,-27.57254819,-20.36718513,-14.16689708,-16.21979984,-10.4580494,-14.97545462,-26.32637313,-8.130230625,-7.210637006,-9.962911757,-3.895092186,-10.81823775,-26.80118171,-10.24503472,-15.39791572,-13.93215252,-3.471439767,-5.983523268,-11.0160469,-6.253055091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.9,-15.34584125,-6.463119897,-22.89508992,-16.89303814,-19.26747791,-12.22557147,-36.60258766,-18.80637933,-14.08586584,-13.54822752,-11.5225551,-13.59589862,-26.34604227,-7.894705129,-7.650331202,-10.63689802,-4.416994113,-10.95278742,-21.90385491,-11.4707677,-19.70664901,-18.66631638,-3.910583991,-6.725759317,-9.889222996,-7.320642682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.91,-16.41886668,-5.586129323,-19.72503304,-19.26823902,-14.1198761,-10.97400113,-37.45269572,-17.82219447,-14.0137833,-11.82114274,-12.96769389,-12.73867304,-27.52912727,-7.792660221,-8.235297609,-11.63618299,-5.117327408,-11.27263384,-18.54461123,-13.24352058,-29.58393234,-32.21470703,-4.518312787,-7.780313216,-9.061801401,-8.902140497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.92,-18.34919968,-4.950935406,-17.66670983,-22.22792425,-11.29779016,-10.04142665,-28.52764256,-17.21738237,-14.03896328,-10.66221324,-15.01309241,-12.2537626,-30.54102056,-7.794341231,-9.022981697,-13.07821292,-6.074064681,-11.74728612,-16.06112452,-15.96056667,-28.47387087,-22.92418701,-5.374863602,-9.30225681,-8.508920113,-11.26957173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.93,-21.46854026,-4.481888508,-16.2824312,-26.09373641,-9.49221957,-9.312953731,-24.831259,-16.86659368,-14.23313539,-9.889284601,-18.12762339,-12.05365455,-38.74663422,-7.871773692,-10.09647712,-15.17757808,-7.412598289,-12.33421333,-14.17618057,-20.73202356,-19.5290532,-15.57838568,-6.613706435,-11.58559258,-8.228031701,-15.05448279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.94,-26.92235878,-4.129415124,-15.36927458,-31.77725069,-8.257153589,-8.710305895,-22.91162879,-16.67009028,-14.66398269,-9.400352616,-23.75067515,-12.07968691,-38.30824415,-7.994503868,-11.58896016,-18.40131687,-9.353450115,-12.9656128,-12.75211879,-35.33006533,-15.55090146,-11.84737071,-8.477041286,-15.32501611,-8.2457662,-22.60491706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.95,-43.92288252,-3.859121351,-14.81683012,-44.61326257,-7.381168752,-8.174926181,-22.01986786,-16.53200612,-15.41166823,-9.133211775,-49.70492282,-12.28400826,-28.06207046,-8.126226278,-13.74379317,-24.19191459,-12.35314346,-13.5347403,-11.71611489,-24.03022976,-13.20969625,-9.490261539,-11.48118996,-23.25588082,-8.636940686,-30.73209312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.96,-30.20516208,-3.645725076,-14.55931068,-39.51381652,-6.745282439,-7.660758654,-21.9093084,-16.35067385,-16.59440256,-9.047451006,-23.84777357,-12.61637082,-23.16943858,-8.2229227,-17.10712131,-47.88778777,-17.73421773,-13.89062823,-11.03485859,-16.78423432,-11.77361138,-7.895165434,-17.19954818,-28.05140503,-9.572683323,-17.94717334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.97,-24.0683272,-3.469495188,-14.5548808,-32.24471035,-6.27465201,-7.131987755,-22.5308388,-16.02018253,-18.42214766,-9.114643024,-17.75358332,-13.0119955,-20.01416156,-8.233848047,-23.52625438,-24.6717155,-38.89669751,-13.8591652,-10.70942555,-12.95544412,-10.98169651,-6.797818758,-47.55033698,-16.62455821,-11.46240722,-13.36102024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.98,-21.08266041,-3.314164484,-14.77436783,-28.67457262,-5.917825329,-6.563613445,-23.98727749,-15.44481999,-21.35343201,-9.31171627,-14.33879433,-13.38061982,-17.82130453,-8.106934813,-38.89303666,-18.91517099,-19.37187083,-13.30354971,-10.78471673,-10.45738019,-10.75444855,-6.059974735,-16.68266631,-12.08222391,-15.55556392,-10.72649938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.99,-19.40368904,-3.165833163,-15.19294203,-26.14313455,-5.636376641,-5.943315567,-26.62491243,-14.56301939,-26.8146627,-9.615325927,-12.08386138,-13.60162112,-16.30668196,-7.799125308,-20.83307829,-15.88297081,-13.16310845,-12.19797631,-11.38141443,-8.709059973,-11.1456403,-5.606329306,-11.0170027,-9.405454581,-32.67839518,-9.014514467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,-18.50434773,-3.012626871,-15.78153285,-23.93469291,-5.399290419,-5.273029884,-31.52008607,-13.36815878,-52.33442803,-9.996147378,-10.51742396,-13.53559966,-15.35677809,-7.289342903,-15.43455284,-14.09257195,-9.904834232,-10.65147217,-12.78840051,-7.457766512,-12.40656423,-5.403566798,-7.980734057,-7.659836118,-15.73625972,-7.844109693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.01,-18.16835013,-2.844956761,-16.4956607,-21.75978818,-5.179974572,-4.568724588,-43.63605212,-11.91167125,-26.69903162,-10.41277592,-9.432784429,-13.06144556,-14.95446983,-6.588679376,-12.29483648,-13.11860432,-7.865283794,-8.859111008,-15.80265195,-6.568222143,-15.31607802,-5.457178142,-6.094593369,-6.486420958,-8.567977846,-7.028383441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.02,-18.29585228,-2.656200422,-17.26017858,-19.51297204,-4.955064112,-3.857407886,-34.31051996,-10.28636527,-20.49463354,-10.8060209,-8.727512646,-12.12848799,-15.17971433,-5.742016085,-10.19960284,-12.83912118,-6.509432894,-7.029719661,-24.21801003,-5.961576199,-23.67685523,-5.823911292,-4.856926837,-5.70697259,-4.907125327,-6.461585976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.03,-18.8424503,-2.443522609,-17.95166353,-17.19015545,-4.704648985,-3.171440845,-28.31331972,-8.601871835,-16.99241985,-11.09627719,-8.356858822,-10.78762988,-16.28397713,-4.819097364,-8.734179521,-13.32248278,-5.593848052,-5.336974018,-22.30752032,-5.594072555,-21.60346589,-6.653438484,-4.026796299,-5.22550311,-2.853235021,-6.078916709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.04,-19.79197638,-2.208451873,-18.38971914,-14.83881867,-4.413625828,-2.541467197,-25.5908432,-6.964340463,-14.67373436,-11.18894745,-8.322917717,-9.174527937,-19.00028135,-3.898207198,-7.704226195,-14.92005704,-4.98861905,-3.89641885,-12.11439025,-5.450608187,-11.47832271,-8.31512473,-3.470860718,-4.996014238,-1.695091205,-5.838712652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
